Incident energy ; BROND-3.1 ; ENDF/B-VIII.0 ; JEFF-4.0 ; JENDL-4.0u ; TENDL-2019
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
20.0 ; 3.41628E-4 ; 3.413442E-4 ; 3.420724746953411E-4 ; 3.41825E-4 ; 3.4144539176991323E-4
20.17820138 ; 3.402411450558715E-4 ; 3.400231174344735E-4 ; 3.406057341587794E-4 ; 3.4049813628470396E-4 ; 3.39836E-4
21.34123901 ; 3.311897870508271E-4 ; 3.3140102519229074E-4 ; 3.31033E-4 ; 3.3183831316340796E-4 ; 3.307642966943557E-4
22.2573017 ; 3.240605152642779E-4 ; 3.246098631446775E-4 ; 3.244591246703234E-4 ; 3.2501743251536E-4 ; 3.23619E-4
22.61278 ; 3.21294E-4 ; 3.219745514285E-4 ; 3.2190813110611076E-4 ; 3.223705884906666E-4 ; 3.2123005259749373E-4
23.37643057 ; 3.1631918529996024E-4 ; 3.163132852015977E-4 ; 3.16428E-4 ; 3.1668454816652266E-4 ; 3.1609803456538344E-4
23.75 ; 3.138855608585492E-4 ; 3.1354385625000005E-4 ; 3.140811396044806E-4 ; 3.13903E-4 ; 3.135875079890657E-4
24.0 ; 3.122569315824524E-4 ; 3.116905E-4 ; 3.1251057453206597E-4 ; 3.1243933333333334E-4 ; 3.1190741429382027E-4
24.55062618 ; 3.086698679147192E-4 ; 3.084925988661007E-4 ; 3.090513975470056E-4 ; 3.092156005914933E-4 ; 3.08207E-4
25.22556 ; 3.04273E-4 ; 3.0457274959869927E-4 ; 3.04811287611472E-4 ; 3.052640880533333E-4 ; 3.043086074941468E-4
25.60445032 ; 3.023099384038656E-4 ; 3.02372248009851E-4 ; 3.02431E-4 ; 3.0304581152650664E-4 ; 3.021201511740467E-4
27.08024782 ; 2.946637114009664E-4 ; 2.938011798876347E-4 ; 2.9440760235087843E-4 ; 2.944055090965066E-4 ; 2.93596E-4
27.49364 ; 2.925218928591249E-4 ; 2.914003E-4 ; 2.921601328673095E-4 ; 2.9198523567999996E-4 ; 2.915336809032274E-4
27.5 ; 2.924889411813111E-4 ; 2.91367E-4 ; 2.921255557596451E-4 ; 2.91948E-4 ; 2.9150195231693565E-4
27.52545 ; 2.9235708265924157E-4 ; 2.912336E-4 ; 2.919871929624659E-4 ; 2.918265593866667E-4 ; 2.9137498808405425E-4
27.5509 ; 2.9222522413717216E-4 ; 2.911004E-4 ; 2.9184883016528665E-4 ; 2.917051187733333E-4 ; 2.912480238511729E-4
27.6018 ; 2.919615070930333E-4 ; 2.908346E-4 ; 2.9157210457092807E-4 ; 2.914622375466666E-4 ; 2.909940953854101E-4
27.70359 ; 2.9143412481556964E-4 ; 2.903056E-4 ; 2.910187077487326E-4 ; 2.9097652281066664E-4 ; 2.9048628834159887E-4
27.90717 ; 2.903793602606424E-4 ; 2.892564E-4 ; 2.899119141043416E-4 ; 2.900050933386667E-4 ; 2.894706742539764E-4
28.24265479 ; 2.886411862493977E-4 ; 2.8755421656885083E-4 ; 2.88088E-4 ; 2.884042493833973E-4 ; 2.877970173185845E-4
28.31434 ; 2.8826977933997375E-4 ; 2.871905E-4 ; 2.8775157647240566E-4 ; 2.880621866773334E-4 ; 2.874393961910172E-4
29.12868 ; 2.840506174986365E-4 ; 2.831828E-4 ; 2.839298239036239E-4 ; 2.841763733546666E-4 ; 2.8337684006509865E-4
29.87051396 ; 2.802071153537828E-4 ; 2.7975268278621697E-4 ; 2.8044834707301316E-4 ; 2.8063653951993596E-4 ; 2.79676E-4
30.45111 ; 2.77199E-4 ; 2.7706810297666197E-4 ; 2.7772357068072675E-4 ; 2.7786609004266667E-4 ; 2.7717743678053045E-4
30.75735 ; 2.759738759077992E-4 ; 2.756521E-4 ; 2.762863656967351E-4 ; 2.7640479442666665E-4 ; 2.758595497340905E-4
31.15269179 ; 2.7439229691229633E-4 ; 2.740270713691267E-4 ; 2.74431E-4 ; 2.7451832882926397E-4 ; 2.74158218020541E-4
31.25 ; 2.740030119317584E-4 ; 2.7362709182922264E-4 ; 2.740380539489606E-4 ; 2.74054E-4 ; 2.737394574749844E-4
32.94828061 ; 2.672089795041575E-4 ; 2.6664641160690903E-4 ; 2.6718012634700046E-4 ; 2.67297560421176E-4 ; 2.66431E-4
34.01469 ; 2.629427705313316E-4 ; 2.62263E-4 ; 2.628737953745998E-4 ; 2.63054957304E-4 ; 2.624636404429978E-4
34.36257013 ; 2.615510636071514E-4 ; 2.6096240827264415E-4 ; 2.61469E-4 ; 2.61670950994808E-4 ; 2.6116942307076826E-4
35.0 ; 2.590010025738917E-4 ; 2.585793E-4 ; 2.592894367774576E-4 ; 2.59135E-4 ; 2.587979946959082E-4
35.04572 ; 2.588180980758006E-4 ; 2.58412E-4 ; 2.59133106433957E-4 ; 2.5899086617599997E-4 ; 2.586279027212434E-4
35.1622 ; 2.5835211566246615E-4 ; 2.579876E-4 ; 2.5873482650370873E-4 ; 2.586236590933334E-4 ; 2.5819456253732065E-4
35.27867 ; 2.5788617325448994E-4 ; 2.575659E-4 ; 2.5833658076644905E-4 ; 2.5825648353600003E-4 ; 2.5776125955636687E-4
35.51162 ; 2.569542484331793E-4 ; 2.567286E-4 ; 2.575400550989411E-4 ; 2.5752210089600004E-4 ; 2.5689461639149034E-4
35.67666 ; 2.56294E-4 ; 2.561423216939621E-4 ; 2.5697573401645336E-4 ; 2.570018067946667E-4 ; 2.562806185896821E-4
35.97751 ; 2.553226302494474E-4 ; 2.550736E-4 ; 2.559470379569137E-4 ; 2.5605336714133335E-4 ; 2.551613672647063E-4
36.34317094 ; 2.5414200210893017E-4 ; 2.538149898487111E-4 ; 2.546967339246532E-4 ; 2.549006088392853E-4 ; 2.53801E-4
36.90929 ; 2.5231414460487415E-4 ; 2.518664E-4 ; 2.5276100367285884E-4 ; 2.53115899632E-4 ; 2.519820121912351E-4
38.70907526 ; 2.4650308607386404E-4 ; 2.460026137270851E-4 ; 2.46607E-4 ; 2.4744201660700804E-4 ; 2.4619915187500634E-4
38.77286 ; 2.462971410282171E-4 ; 2.457948E-4 ; 2.46421665205137E-4 ; 2.47240933088E-4 ; 2.45994206179581E-4
40.08786043 ; 2.4205133202151737E-4 ; 2.4194280847441896E-4 ; 2.4260076172667478E-4 ; 2.4309535039907735E-4 ; 2.41769E-4
40.90221 ; 2.39422E-4 ; 2.395573585757444E-4 ; 2.4023456394170736E-4 ; 2.405280862346667E-4 ; 2.395104068578294E-4
42.5 ; 2.3544376582664578E-4 ; 2.34877E-4 ; 2.35591978867532E-4 ; 2.35491E-4 ; 2.3507894686868893E-4
42.69754031 ; 2.349519229612774E-4 ; 2.3436953829913555E-4 ; 2.35018E-4 ; 2.3501534927222801E-4 ; 2.3453107012643407E-4
44.21839129 ; 2.3116525428691146E-4 ; 2.3046262114854397E-4 ; 2.3115556877358065E-4 ; 2.3135334289251867E-4 ; 2.30313E-4
46.23066 ; 2.2615503633080123E-4 ; 2.252933E-4 ; 2.2604510785159692E-4 ; 2.265080681413333E-4 ; 2.2549270085970167E-4
46.25 ; 2.261068829133229E-4 ; 2.252467E-4 ; 2.2599599099471792E-4 ; 2.264615E-4 ; 2.2544637276002488E-4
46.3086 ; 2.2596097855633076E-4 ; 2.251058E-4 ; 2.2584716742630486E-4 ; 2.2632039901333332E-4 ; 2.253059990970952E-4
46.36719 ; 2.2581509909769297E-4 ; 2.249651E-4 ; 2.2569836925440505E-4 ; 2.2617932210533334E-4 ; 2.251656493887155E-4
46.44175506 ; 2.2562944436845434E-4 ; 2.2478649762486562E-4 ; 2.25509E-4 ; 2.259997793828613E-4 ; 2.2498703214300268E-4
46.48438 ; 2.2552331528206298E-4 ; 2.246844E-4 ; 2.2541358831174916E-4 ; 2.2589714421066662E-4 ; 2.2488492601740616E-4
46.71875 ; 2.2493977254915755E-4 ; 2.241259E-4 ; 2.2488897437973311E-4 ; 2.253328125E-4 ; 2.2432350322933736E-4
47.1875 ; 2.2377266218499218E-4 ; 2.2302E-4 ; 2.238397241316957E-4 ; 2.24204125E-4 ; 2.2320063369864993E-4
48.125 ; 2.2143844145666142E-4 ; 2.208562E-4 ; 2.2174122363562086E-4 ; 2.2194675E-4 ; 2.2095489463727492E-4
48.77451946 ; 2.198212448838762E-4 ; 2.1942500552053865E-4 ; 2.202873389326659E-4 ; 2.2038279374291466E-4 ; 2.19399E-4
50.0 ; 2.1677E-4 ; 2.167247E-4 ; 2.1754422264347117E-4 ; 2.17432E-4 ; 2.1686321747996367E-4
50.51430592 ; 2.15840752063744E-4 ; 2.157135821585512E-4 ; 2.16393E-4 ; 2.1650703108899838E-4 ; 2.157990080377744E-4
53.80009718 ; 2.09903984415176E-4 ; 2.092537650787429E-4 ; 2.0995126230642248E-4 ; 2.1059760122371359E-4 ; 2.09E-4
55.71914592 ; 2.0643664715174398E-4 ; 2.0548094360388255E-4 ; 2.06189E-4 ; 2.0714623044579841E-4 ; 2.0556929318043488E-4
56.24023 ; 2.0549515243599998E-4 ; 2.044565E-4 ; 2.0531540307266292E-4 ; 2.062090711496E-4 ; 2.0463774482027037E-4
56.25 ; 2.054775E-4 ; 2.044389E-4 ; 2.0529902367765227E-4 ; 2.061915E-4 ; 2.046202788722053E-4
56.27442 ; 2.05433377944E-4 ; 2.043949E-4 ; 2.0525808357262055E-4 ; 2.0614758111839999E-4 ; 2.0457662294060357E-4
56.29883 ; 2.0538927395600002E-4 ; 2.04351E-4 ; 2.0521716023257856E-4 ; 2.061036802216E-4 ; 2.0453298488612375E-4
56.34766 ; 2.0530104791200002E-4 ; 2.042633E-4 ; 2.0513529678750487E-4 ; 2.0601586044320002E-4 ; 2.0444569090004224E-4
56.44532 ; 2.05124595824E-4 ; 2.040883E-4 ; 2.049715698973574E-4 ; 2.0584022088639999E-4 ; 2.042711029278791E-4
56.64063 ; 2.0477170971600002E-4 ; 2.037399E-4 ; 2.0464413288205231E-4 ; 2.0548895975759998E-4 ; 2.039219448606748E-4
57.03125 ; 2.040659375E-4 ; 2.030476E-4 ; 2.039892588514421E-4 ; 2.0478643749999997E-4 ; 2.0322362872626622E-4
57.8125 ; 2.0265437500000005E-4 ; 2.01682E-4 ; 2.02679494025232E-4 ; 2.03381375E-4 ; 2.0182697858032707E-4
59.34349509 ; 1.9988817307138799E-4 ; 1.990906254627053E-4 ; 2.0011278232221445E-4 ; 2.006279109505368E-4 ; 1.9909E-4
59.375 ; 1.9983125E-4 ; 1.990373E-4 ; 2.0005996437281169E-4 ; 2.0057125000000003E-4 ; 1.9904138681981954E-4
61.46027677 ; 1.96063571931964E-4 ; 1.9570599528996124E-4 ; 1.96564E-4 ; 1.968209214346904E-4 ; 1.9582373168777403E-4
62.5 ; 1.94185E-4 ; 1.94045E-4 ; 1.9505695711421182E-4 ; 1.94951E-4 ; 1.9421940230807428E-4
65.45806782 ; 1.902261586751376E-4 ; 1.900825616646685E-4 ; 1.9076934004922622E-4 ; 1.9103238839748962E-4 ; 1.89655E-4
67.79295623 ; 1.871013308182664E-4 ; 1.869548945834907E-4 ; 1.87385E-4 ; 1.879393150229944E-4 ; 1.8656141770744005E-4
72.71199236 ; 1.805180863847648E-4 ; 1.8036566860205505E-4 ; 1.8133387541305402E-4 ; 1.814229694808608E-4 ; 1.80044E-4
75.0 ; 1.77456E-4 ; 1.773008E-4 ; 1.7851929570279597E-4 ; 1.78392E-4 ; 1.7743778001554428E-4
76.36430792 ; 1.7602140293596156E-4 ; 1.7587883097006912E-4 ; 1.76841E-4 ; 1.769921109294464E-4 ; 1.7588372639094395E-4
80.20401426 ; 1.719838749253248E-4 ; 1.718768432813154E-4 ; 1.7287902738473423E-4 ; 1.7305226504809923E-4 ; 1.7151E-4
84.82683884 ; 1.671228824229632E-4 ; 1.6705863964326626E-4 ; 1.68109E-4 ; 1.683088772030528E-4 ; 1.6696156204331402E-4
87.5 ; 1.64312E-4 ; 1.642725E-4 ; 1.6572213386729863E-4 ; 1.65566E-4 ; 1.6433141515496234E-4
88.46799126 ; 1.635038434568512E-4 ; 1.6345899240116594E-4 ; 1.648578142782601E-4 ; 1.6476752336945117E-4 ; 1.63379E-4
92.91172896 ; 1.597938557258752E-4 ; 1.597244396881843E-4 ; 1.6089E-4 ; 1.611019730154752E-4 ; 1.5960482161553178E-4
97.58346323 ; 1.558935182185376E-4 ; 1.5579827683380215E-4 ; 1.5723120191100292E-4 ; 1.5724835285083763E-4 ; 1.55637E-4
100.0 ; 1.53876E-4 ; 1.537674E-4 ; 1.553386242075054E-4 ; 1.55255E-4 ; 1.5388108360248043E-4
101.0593052 ; 1.5320711872031698E-4 ; 1.53094253917608E-4 ; 1.54509E-4 ; 1.54588824145824E-4 ; 1.531113658006455E-4
107.6381661 ; 1.4905300251504528E-4 ; 1.48913650970094E-4 ; 1.4999350690570313E-4 ; 1.5045151010303198E-4 ; 1.48331E-4
111.4721478 ; 1.4663209625896602E-4 ; 1.46477308959012E-4 ; 1.47362E-4 ; 1.4804039569153601E-4 ; 1.4593465520167903E-4
118.7288744 ; 1.420499526288604E-4 ; 1.41865949473776E-4 ; 1.431188138413877E-4 ; 1.43476785467328E-4 ; 1.41399E-4
122.9578979 ; 1.3937960356374718E-4 ; 1.39178574200466E-4 ; 1.40646E-4 ; 1.40817237168648E-4 ; 1.3911051143817763E-4
125.0 ; 1.3809015094339624E-4 ; 1.378809E-4 ; 1.396140855439032E-4 ; 1.39533E-4 ; 1.380054508259764E-4
126.5 ; 1.37143E-4 ; 1.37175984E-4 ; 1.3885610596778638E-4 ; 1.3884048000000003E-4 ; 1.3719374267568272E-4
130.9623354 ; 1.3508628435563772E-4 ; 1.350789362527824E-4 ; 1.366011999044644E-4 ; 1.3678030899252802E-4 ; 1.34779E-4
135.6271047 ; 1.329362657809132E-4 ; 1.3288675590886323E-4 ; 1.34244E-4 ; 1.3462667830210401E-4 ; 1.3259871333357715E-4
144.4562949 ; 1.288668420411849E-4 ; 1.2873753094951441E-4 ; 1.3046073947265772E-4 ; 1.30550417770568E-4 ; 1.28472E-4
150.0 ; 1.263117169811321E-4 ; 1.261323E-4 ; 1.2808529164505783E-4 ; 1.27991E-4 ; 1.2623093718651E-4
152.7825125 ; 1.2502924121981132E-4 ; 1.2500714469541665E-4 ; 1.26893E-4 ; 1.26998422141E-4 ; 1.251060964564681E-4
153.0 ; 1.24929E-4 ; 1.249192E-4 ; 1.2681501518876337E-4 ; 1.2692084E-4 ; 1.2501817634891243E-4
156.0232911 ; 1.239214078342468E-4 ; 1.2384343057322635E-4 ; 1.257309492734954E-4 ; 1.2584237159880796E-4 ; 1.23796E-4
164.0 ; 1.212629574468085E-4 ; 1.210051E-4 ; 1.2287072908679064E-4 ; 1.2299691999999998E-4 ; 1.211114419187796E-4
169.70522 ; 1.1936154114723405E-4 ; 1.1916392177472728E-4 ; 1.20825E-4 ; 1.2096175392159999E-4 ; 1.1919135248739266E-4
173.3134624 ; 1.1815899840354041E-4 ; 1.1799947634784E-4 ; 1.1970800156054072E-4 ; 1.1967462169267201E-4 ; 1.17977E-4
175.0 ; 1.17596914893617E-4 ; 1.174552E-4 ; 1.1918590252770152E-4 ; 1.19073E-4 ; 1.1749045782278755E-4
176.5 ; 1.17097E-4 ; 1.1703684400000001E-4 ; 1.1872154967291855E-4 ; 1.1864388E-4 ; 1.1705772909748742E-4
185.8890335 ; 1.144836524202766E-4 ; 1.14418205000716E-4 ; 1.15815E-4 ; 1.1595786529631998E-4 ; 1.1434912609865081E-4
192.5102467 ; 1.1264070112065106E-4 ; 1.125715221543832E-4 ; 1.1401762298291083E-4 ; 1.1406366862406402E-4 ; 1.12439E-4
200.0 ; 1.10556E-4 ; 1.104826E-4 ; 1.1198447436822979E-4 ; 1.11921E-4 ; 1.1058004118896415E-4
202.1899365 ; 1.1008785178170748E-4 ; 1.1001190872848668E-4 ; 1.1139E-4 ; 1.1142619114761334E-4 ; 1.1003649835260877E-4
213.8438252 ; 1.0759657076461666E-4 ; 1.0750709468923125E-4 ; 1.0862770903595162E-4 ; 1.0879303384214401E-4 ; 1.07144E-4
223.0229708 ; 1.056343217870378E-4 ; 1.0553418647300216E-4 ; 1.06452E-4 ; 1.06719036490976E-4 ; 1.0519083069174983E-4
237.5 ; 1.0253953094440432E-4 ; 1.0242258424988578E-4 ; 1.035344947919931E-4 ; 1.03448E-4 ; 1.0211035998780092E-4
237.5298895 ; 1.0253314139102201E-4 ; 1.0241615998746543E-4 ; 1.0352847126529368E-4 ; 1.0344272621691468E-4 ; 1.02104E-4
246.0025775 ; 1.0072191362649623E-4 ; 1.0059509335477734E-4 ; 1.01821E-4 ; 1.0194778255236001E-4 ; 1.005594942128102E-4
249.9044 ; 9.988781124431817E-5 ; 9.975646E-5 ; 1.0116332287998096E-4 ; 1.012593345856E-4 ; 9.984822201302694E-5
253.0419 ; 9.92171E-5 ; 9.922136494847703E-5 ; 1.006344772023368E-4 ; 1.0070574571893332E-4 ; 9.927627992011522E-5
263.8524494 ; 9.753078399924098E-5 ; 9.737764495224286E-5 ; 9.881229000770772E-5 ; 9.879830355466559E-5 ; 9.73056E-5
275.0 ; 9.579189985464322E-5 ; 9.547645E-5 ; 9.693329910694931E-5 ; 9.68314E-5 ; 9.55603377719814E-5
281.0151923 ; 9.485360202649283E-5 ; 9.460350731522621E-5 ; 9.59194E-5 ; 9.597403459084E-5 ; 9.461859834489519E-5
293.077638 ; 9.297200522326312E-5 ; 9.28529691430225E-5 ; 9.423306347387274E-5 ; 9.425473399706667E-5 ; 9.27301E-5
306.0838 ; 9.09432E-5 ; 9.096547604078491E-5 ; 9.24147948912976E-5 ; 9.240092237333335E-5 ; 9.098522581852101E-5
311.9058 ; 9.02392615551102E-5 ; 9.012057E-5 ; 9.160087609744033E-5 ; 9.157109330666667E-5 ; 9.020416085219423E-5
312.156701 ; 9.020892509688945E-5 ; 9.008768938594748E-5 ; 9.15658E-5 ; 9.153533155080001E-5 ; 9.017050060122955E-5
312.5 ; 9.016741678974545E-5 ; 9.00427E-5 ; 9.152450740329057E-5 ; 9.14864E-5 ; 9.01244444655588E-5
314.8438 ; 8.988402776069486E-5 ; 8.973919E-5 ; 9.124259109078293E-5 ; 9.12099816032E-5 ; 8.981000611652468E-5
317.1875 ; 8.960065082265153E-5 ; 8.94364E-5 ; 9.096068680644804E-5 ; 9.093357500000001E-5 ; 8.949558118324057E-5
321.875 ; 8.90338848555576E-5 ; 8.883145E-5 ; 9.039686620960551E-5 ; 9.038075E-5 ; 8.886671790092234E-5
325.5558818 ; 8.858882916848867E-5 ; 8.837617890760639E-5 ; 8.995412338861718E-5 ; 8.99466415240352E-5 ; 8.83729E-5
331.25 ; 8.790035292136971E-5 ; 8.76719E-5 ; 8.926922501592045E-5 ; 8.92751E-5 ; 8.771664922586977E-5
341.9085185 ; 8.66116306716756E-5 ; 8.643058903958879E-5 ; 8.79872E-5 ; 8.801807696218399E-5 ; 8.648824813354499E-5
350.0 ; 8.563328905299395E-5 ; 8.548824E-5 ; 8.713906856978861E-5 ; 8.70638E-5 ; 8.5555699701685E-5
359.1257 ; 8.45299E-5 ; 8.460219415124E-5 ; 8.618253261371182E-5 ; 8.62208530072E-5 ; 8.450395692446618E-5
361.615551 ; 8.428511520744583E-5 ; 8.436044588616653E-5 ; 8.592155186628713E-5 ; 8.599086381042935E-5 ; 8.4217E-5
371.8910165 ; 8.327490307394261E-5 ; 8.33627653191578E-5 ; 8.48445E-5 ; 8.5041712211884E-5 ; 8.320072215688292E-5
401.6890213 ; 8.034537097603947E-5 ; 8.046957373337584E-5 ; 8.210982442104033E-5 ; 8.228925064317147E-5 ; 8.02536E-5
404.5027271 ; 8.006874703727304E-5 ; 8.019638128307372E-5 ; 8.18516E-5 ; 8.202934676262161E-5 ; 8.001503938081596E-5
412.1675 ; 7.93152E-5 ; 7.9452181911E-5 ; 8.123981548405509E-5 ; 8.132134658000001E-5 ; 7.936518004977682E-5
425.0 ; 7.833640455981556E-5 ; 7.820623E-5 ; 8.021555489560859E-5 ; 8.0136E-5 ; 7.827717392430377E-5
446.1814544 ; 7.672079489816001E-5 ; 7.662158608826369E-5 ; 7.85249E-5 ; 7.86655269516736E-5 ; 7.64813E-5
495.6263385 ; 7.294939983893319E-5 ; 7.29224758630672E-5 ; 7.52035E-5 ; 7.523293124442733E-5 ; 7.288840003633237E-5
495.626339 ; 7.294939980079583E-5 ; 7.292247582566079E-5 ; 7.520349997222996E-5 ; 7.5232931209716E-5 ; 7.28884E-5
500.0 ; 7.26158E-5 ; 7.259527E-5 ; 7.496058659743793E-5 ; 7.49293E-5 ; 7.261503646677019E-5
550.5235868 ; 6.976998824046848E-5 ; 6.974099857109469E-5 ; 7.215450378119164E-5 ; 7.236880503984544E-5 ; 6.94572E-5
562.2287206 ; 6.911068019199616E-5 ; 6.90797306150189E-5 ; 7.15044E-5 ; 7.177559822296847E-5 ; 6.883071065770413E-5
611.5314457 ; 6.633363517692353E-5 ; 6.629443035165552E-5 ; 6.923854910378202E-5 ; 6.927697555708057E-5 ; 6.61919E-5
624.5030739 ; 6.560299005827904E-5 ; 6.556161326358522E-5 ; 6.86424E-5 ; 6.861958381720712E-5 ; 6.559626284148234E-5
625.0 ; 6.5575E-5 ; 6.553354E-5 ; 6.862293857686917E-5 ; 6.85944E-5 ; 6.557344476146697E-5
679.2667349 ; 6.328498720060792E-5 ; 6.325297395381931E-5 ; 6.649765699110136E-5 ; 6.663111635809385E-5 ; 6.30816E-5
684.0583504 ; 6.308278485980032E-5 ; 6.305160573743795E-5 ; 6.631E-5 ; 6.645776337588864E-5 ; 6.289260863554231E-5
744.0445076 ; 6.055141701488608E-5 ; 6.053068028276908E-5 ; 6.42816E-5 ; 6.428756018624416E-5 ; 6.052662879058153E-5
750.0 ; 6.03001E-5 ; 6.02804E-5 ; 6.410802931651748E-5 ; 6.40721E-5 ; 6.029173168026593E-5
754.5416368 ; 6.0150785515253766E-5 ; 6.0122493390423425E-5 ; 6.397566494585597E-5 ; 6.394893807660288E-5 ; 6.01126E-5
812.1997 ; 5.825517290304E-5 ; 5.81178E-5 ; 6.229524143664242E-5 ; 6.238534365552001E-5 ; 5.8174572739750086E-5
812.5 ; 5.82453E-5 ; 5.810795E-5 ; 6.228648930117672E-5 ; 6.237719999999999E-5 ; 5.816447892885959E-5
813.4639 ; 5.821361005248001E-5 ; 5.807657E-5 ; 6.225839678244413E-5 ; 6.235106057424E-5 ; 5.81320799134838E-5
814.4278 ; 5.818192010496E-5 ; 5.804543E-5 ; 6.223030426371153E-5 ; 6.232492114848E-5 ; 5.8099680898108005E-5
814.9597765 ; 5.81644304199648E-5 ; 5.802832661610644E-5 ; 6.22148E-5 ; 6.231049479696239E-5 ; 5.8081799878496996E-5
816.3556 ; 5.8118540209920005E-5 ; 5.798345E-5 ; 6.218066950746544E-5 ; 6.227264229696E-5 ; 5.803488286735643E-5
820.2111 ; 5.799178370752E-5 ; 5.785962E-5 ; 6.208639532884109E-5 ; 6.216808730576E-5 ; 5.7905290167095676E-5
827.9222 ; 5.773826741504E-5 ; 5.761194E-5 ; 6.189784452640558E-5 ; 6.195897461152E-5 ; 5.7646101405331774E-5
843.3443 ; 5.723123811776E-5 ; 5.712584E-5 ; 6.15207453667214E-5 ; 6.154075193488E-5 ; 5.712772724304634E-5
844.0293813 ; 5.720871483687616E-5 ; 5.7105064695574266E-5 ; 6.150399384892904E-5 ; 6.152217362615409E-5 ; 5.71047E-5
874.1885 ; 5.6217179523200004E-5 ; 5.619048E-5 ; 6.076654704735302E-5 ; 6.07043065816E-5 ; 5.623780823856812E-5
875.0 ; 5.61905E-5 ; 5.616662E-5 ; 6.074670435614471E-5 ; 6.06823E-5 ; 5.621448253494264E-5
876.9532 ; 5.6138076111999993E-5 ; 5.610963E-5 ; 6.06989449667817E-5 ; 6.064121717248E-5 ; 5.6158339880202914E-5
878.9063 ; 5.6085654908E-5 ; 5.605285E-5 ; 6.0651188022605534E-5 ; 6.060013644832E-5 ; 5.610220009985672E-5
882.8125 ; 5.5980812499999995E-5 ; 5.593934E-5 ; 6.0555674134253214E-5 ; 6.0517975E-5 ; 5.598992053916435E-5
890.625 ; 5.5771125E-5 ; 5.571332E-5 ; 6.0364643912361724E-5 ; 6.035365E-5 ; 5.576535854338605E-5
905.2718935 ; 5.5378002378459995E-5 ; 5.530163214801088E-5 ; 6.00065E-5 ; 6.00455731008784E-5 ; 5.5344349181938095E-5
906.25 ; 5.535175E-5 ; 5.527414E-5 ; 5.998653236290133E-5 ; 6.0025E-5 ; 5.531623455182946E-5
937.5 ; 5.4513E-5 ; 5.441797E-5 ; 5.934857661949978E-5 ; 5.9367700000000004E-5 ; 5.441798656871628E-5
937.5169277 ; 5.4512545660532E-5 ; 5.441754121187949E-5 ; 5.934823104754978E-5 ; 5.9367343949529274E-5 ; 5.44175E-5
998.5483482 ; 5.2874462334312E-5 ; 5.287158115301901E-5 ; 5.81023E-5 ; 5.808363346330048E-5 ; 5.29196458060466E-5
1000.0 ; 5.28355E-5 ; 5.283481E-5 ; 5.807730225969299E-5 ; 5.80531E-5 ; 5.288401886636575E-5
1012.636073 ; 5.26100775121092E-5 ; 5.26094228931136E-5 ; 5.7859706503359054E-5 ; 5.7861946542085204E-5 ; 5.25739E-5
1092.530974 ; 5.1184784436229606E-5 ; 5.11843535229568E-5 ; 5.64839E-5 ; 5.66533284377176E-5 ; 5.106461430333447E-5
1139.427354 ; 5.03481717755816E-5 ; 5.03478721721728E-5 ; 5.5803769328154765E-5 ; 5.59438987596296E-5 ; 5.01787E-5
1205.102033 ; 4.91765617720932E-5 ; 4.91764460577856E-5 ; 5.48513E-5 ; 5.4950398485589206E-5 ; 4.911578791324536E-5
1250.0 ; 4.83756E-5 ; 4.837561E-5 ; 5.4323195252144844E-5 ; 5.42712E-5 ; 4.838913659919765E-5
1265.696286 ; 4.8188462599793595E-5 ; 4.8186205428243754E-5 ; 5.4138570341170765E-5 ; 5.411205849550321E-5 ; 4.81351E-5
1345.218818 ; 4.7240363164276803E-5 ; 4.722661975820488E-5 ; 5.32032E-5 ; 5.3305795448061605E-5 ; 4.716409831438197E-5
1435.780846 ; 4.61606464416496E-5 ; 4.6133822256253354E-5 ; 5.235804911513085E-5 ; 5.23876051585752E-5 ; 4.60583E-5
1473.504621 ; 4.57108885065896E-5 ; 4.567861549913235E-5 ; 5.2006E-5 ; 5.2005131348605204E-5 ; 4.567037358905484E-5
1500.0 ; 4.5395E-5 ; 4.53589E-5 ; 5.1789514072189685E-5 ; 5.17365E-5 ; 4.5397912593777944E-5
1501.662 ; 4.5380455838000005E-5 ; 4.534134E-5 ; 5.177593436034557E-5 ; 5.17248174696E-5 ; 4.538082168240995E-5
1505.543 ; 4.5346493207E-5 ; 4.530112E-5 ; 5.174422385392738E-5 ; 5.16975371444E-5 ; 4.534091203919747E-5
1509.423 ; 4.5312539327E-5 ; 4.526125E-5 ; 5.171252151821427E-5 ; 5.16702638484E-5 ; 4.530101267932515E-5
1517.184 ; 4.5244622816E-5 ; 4.518151E-5 ; 5.164910867608298E-5 ; 5.16157102272E-5 ; 4.522120367624035E-5
1532.705 ; 4.5108798545000004E-5 ; 4.502205E-5 ; 5.152229116252547E-5 ; 5.1506610014000004E-5 ; 4.506159595341092E-5
1563.747 ; 4.4837150002999996E-5 ; 4.470348E-5 ; 5.126865613541046E-5 ; 5.12884095876E-5 ; 4.4742380507752056E-5
1592.759935 ; 4.4583257808815E-5 ; 4.442102400211488E-5 ; 5.10316E-5 ; 5.1084471864898E-5 ; 4.444403062772188E-5
1625.831 ; 4.4293852919000005E-5 ; 4.409906E-5 ; 5.0817091127388E-5 ; 5.08520087348E-5 ; 4.410394961643433E-5
