Incident energy ; JENDL/AD-2017 ; JEFF-4.0 ; ENDF/B-VIII.0 ; TENDL-2019
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
2.5625E-4 ; 4.8622798728037875 ; 2.1198366066132426E-20 ; 4.763764 ; 4.859251770051524
2.584548E-4 ; 4.842640506121732 ; 2.1124E-20 ; 4.744330128469334 ; 4.8385834336655105
2.623099E-4 ; 4.808301009343798 ; 2.1001329649077437E-20 ; 4.710349940634667 ; 4.80244478
2.673485E-4 ; 4.763419426903574 ; 2.0841E-20 ; 4.66593797352 ; 4.757406082999728
2.70762E-4 ; 4.733013504294178 ; 2.0737850692406354E-20 ; 4.635850201173333 ; 4.72689372
2.75E-4 ; 4.695263306544474 ; 2.0609786604056608E-20 ; 4.598495 ; 4.690771383148728
2.765483E-4 ; 4.681471746569044 ; 2.0563E-20 ; 4.58617631232 ; 4.677574541679444
2.794887E-4 ; 4.6552799859595035 ; 2.0478955907232852E-20 ; 4.562781705813333 ; 4.65251222
2.805835E-4 ; 4.645528 ; 2.044766374536322E-20 ; 4.554071185066666 ; 4.643614378485848
2.860646E-4 ; 4.603383265769412 ; 2.0291E-20 ; 4.51046209184 ; 4.5990674666085924
2.884944E-4 ; 4.584700286945181 ; 2.02250949023751E-20 ; 4.491129955093333 ; 4.57931959
2.9375E-4 ; 4.5442894451028 ; 2.0082543733111195E-20 ; 4.449315 ; 4.538590258489938
2.959084E-4 ; 4.527693288425619 ; 2.0024E-20 ; 4.433711782506667 ; 4.5218633026463975
2.977927E-4 ; 4.513204714469533 ; 1.9975701697012548E-20 ; 4.4200900521866675 ; 4.50726054
3.06091E-4 ; 4.449398243493691 ; 1.9763E-20 ; 4.360101088266667 ; 4.445938658518369
3.073882E-4 ; 4.439423941028142 ; 1.973159527200228E-20 ; 4.350723542986667 ; 4.43635275
3.094939E-4 ; 4.423233 ; 1.9680617060666478E-20 ; 4.335501297306666 ; 4.4215153461770225
3.125E-4 ; 4.403280692680617 ; 1.9607840501281686E-20 ; 4.31377 ; 4.4003334495952435
3.16624E-4 ; 4.375908577519732 ; 1.9508E-20 ; 4.28652586624 ; 4.371274488980742
