Incident energy ; JENDL/AD-2017 ; TENDL-2019 ; ENDF/B-VIII.0 ; BROND-3.1 ; JEFF-4.0
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
0.0010931569 ; 2.6065165191920653E-4 ;  ;  ;  ; 2.605E-4
0.001107447 ; 2.588447E-4 ;  ;  ;  ; 2.588288709878856E-4
0.0011283877 ; 2.565595342756862E-4 ;  ;  ;  ; 2.5638E-4
0.0011647488 ; 2.525916086849301E-4 ;  ;  ;  ; 2.52326E-4
0.0012022869 ; 2.4849524230387E-4 ;  ;  ;  ; 2.48336E-4
0.001221555 ; 2.463926E-4 ;  ;  ;  ; 2.463829504031759E-4
0.0012410293 ; 2.44558613425575E-4 ;  ;  ;  ; 2.44409E-4
0.0012810258 ; 2.407919545970683E-4 ;  ;  ;  ; 2.40543E-4
0.0013223054 ; 2.3690446019687761E-4 ;  ;  ;  ; 2.36739E-4
0.00134742 ; 2.345393E-4 ;  ;  ;  ; 2.3453257371879106E-4
0.0013649214 ; 2.331169157370673E-4 ;  ;  ;  ; 2.32995E-4
0.0014089045 ; 2.2954229489102095E-4 ;  ;  ;  ; 2.2931E-4
0.0014543114 ; 2.2585195811861646E-4 ;  ;  ;  ; 2.25683E-4
0.001486254 ; 2.232559E-4 ;  ;  ;  ; 2.232503414035627E-4
0.001501175 ; 2.2220937705809757E-4 ;  ;  ;  ; 2.22114E-4
0.0015495556 ; 2.1881607849613753E-4 ;  ;  ;  ; 2.18601E-4
0.0015994883 ; 2.15313919384742E-4 ;  ;  ;  ; 2.15144E-4
0.001639393 ; 2.125151E-4 ;  ;  ;  ; 2.1250970705073986E-4
0.0016510375 ; 2.1181028644016623E-4 ;  ;  ;  ; 2.11741E-4
0.0017042403 ; 2.0859004900093534E-4 ;  ;  ;  ; 2.08392E-4
0.0017591655 ; 2.0526555883505605E-4 ;  ;  ;  ; 2.05096E-4
0.001808311 ; 2.022909E-4 ;  ;  ;  ; 2.0228357879658687E-4
0.0018158526 ; 2.018969718867773E-4 ;  ;  ;  ; 2.01852E-4
0.0018743749 ; 1.9884011668092505E-4 ;  ;  ;  ; 1.9866E-4
0.0019347745 ; 1.9568520254235923E-4 ;  ;  ;  ; 1.95518E-4
0.001994634 ; 1.925585E-4 ;  ;  ;  ; 1.925487844840029E-4
0.0019971295 ; 1.9244601362634474E-4 ;  ;  ;  ; 1.92425E-4
0.0020614848 ; 1.895451543506503E-4 ;  ;  ;  ; 1.89382E-4
0.0021279233 ; 1.865503934065132E-4 ;  ;  ;  ; 1.86387E-4
0.0021964933 ; 1.8345955363831436E-4 ;  ;  ;  ; 1.83439E-4
0.002200155 ; 1.832945E-4 ;  ;  ;  ; 1.8328894177551005E-4
0.0022672831 ; 1.806833508120495E-4 ;  ;  ;  ; 1.80538E-4
0.0023403438 ; 1.7784143531800013E-4 ;  ;  ;  ; 1.77683E-4
0.0024157696 ; 1.7490752215167316E-4 ;  ;  ;  ; 1.74873E-4
0.002426853 ; 1.744764E-4 ;  ;  ;  ; 1.744793279059162E-4
0.0024936151 ; 1.7223550236659932E-4 ;  ;  ;  ; 1.72108E-4
0.0025739806 ; 1.6953800095850913E-4 ;  ;  ;  ; 1.69387E-4
0.0026569243 ; 1.6675396119589692E-4 ;  ;  ;  ; 1.66709E-4
0.002676908 ; 1.660832E-4 ;  ;  ;  ; 1.660940537319847E-4
0.002742553 ; 1.6418201992669158E-4 ;  ;  ;  ; 1.64074E-4
0.0028309288 ; 1.6162252095612732E-4 ;  ;  ;  ; 1.6148E-4
0.0029221654 ; 1.589801688215183E-4 ;  ;  ;  ; 1.58928E-4
0.002952729 ; 1.58095E-4 ;  ;  ;  ; 1.5811298018767337E-4
0.003016329 ; 1.5650581527741256E-4 ;  ;  ;  ; 1.56417E-4
0.0031135408 ; 1.540767664186826E-4 ;  ;  ;  ; 1.53945E-4
0.0032138712 ; 1.5156979253674727E-4 ;  ;  ;  ; 1.51514E-4
0.003256969 ; 1.504929E-4 ;  ;  ;  ; 1.505178827321939E-4
