Incident energy ; ENDF/B-VIII.0 ; JEFF-4.0 ; JENDL/AD-2017 ; TENDL-2019
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
2.430506E-5 ; 10.32707770272 ; 10.3333596 ; 19.878180111218626 ; 10.3169142
2.508838E-5 ; 10.164443759893334 ; 10.1707647 ; 19.578252201928056 ; 10.154578562025605
2.508843E-5 ; 10.164433378826669 ; 10.170754803520358 ; 19.578233057267553 ; 10.1545682
2.5625E-5 ; 10.05303 ; 10.06455172191381 ; 19.372784047554997 ; 10.048534516726702
2.589682E-5 ; 10.002469450410667 ; 10.0107505 ; 19.268706015201214 ; 9.99481911
2.666248E-5 ; 9.860050973482666 ; 9.86624671081594 ; 18.97554 ; 9.850545711898235
2.673144E-5 ; 9.847223898581333 ; 9.85323182 ; 18.952747703759787 ; 9.837551571505506
2.673149E-5 ; 9.847214598208 ; 9.853222821841209 ; 18.95273117802295 ; 9.83754215
2.75E-5 ; 9.704266 ; 9.714919321609258 ; 18.698727297750825 ; 9.699459182927647
2.759283E-5 ; 9.688679620208001 ; 9.69821334 ; 18.66804561474649 ; 9.68277984
2.84821E-5 ; 9.53936905296 ; 9.54561237 ; 18.37412877487506 ; 9.530422206444026
2.848215E-5 ; 9.53936065784 ; 9.545604188633487 ; 18.37411224913822 ; 9.53041364
2.9375E-5 ; 9.389449 ; 9.399509526797157 ; 18.07901216650954 ; 9.384551927641105
2.939991E-5 ; 9.385648849968002 ; 9.39543357 ; 18.07077904441929 ; 9.38048247
2.940971E-5 ; 9.384153809008001 ; 9.39390450946238 ; 18.06754 ; 9.378955847478998
3.034742E-5 ; 9.241101272416001 ; 9.24759682 ; 17.80000789719102 ; 9.232881438890413
3.034747E-5 ; 9.241093644655999 ; 9.247589381241719 ; 17.799993632007602 ; 9.23287365
3.125E-5 ; 9.103408 ; 9.113315330980653 ; 17.542498512249693 ; 9.098813707984496
3.132534E-5 ; 9.092904720010667 ; 9.10210661 ; 17.52100373387938 ; 9.08762286
3.233491E-5 ; 8.952158816389332 ; 8.95888532 ; 17.23296970946579 ; 8.944629941872387
3.233496E-5 ; 8.952151845802666 ; 8.958878556335717 ; 17.232955444282375 ; 8.94462286
3.243999E-5 ; 8.937509431450666 ; 8.944670803142186 ; 17.20299 ; 8.930437760618773
3.3125E-5 ; 8.842011 ; 8.852007249727913 ; 17.034291029851726 ; 8.837921956304443
3.337686E-5 ; 8.809759621791999 ; 8.81793732 ; 16.972264895019325 ; 8.80390635
3.445255E-5 ; 8.672014505359998 ; 8.67918741 ; 16.70735227301557 ; 8.66537767906102
3.44526E-5 ; 8.67200810272 ; 8.679181260259867 ; 16.707339959401885 ; 8.66537124
3.5E-5 ; 8.601912 ; 8.611853905266578 ; 16.57253051682563 ; 8.598151235968077
3.556274E-5 ; 8.537863034096 ; 8.54263981 ; 16.43394325757213 ; 8.5290475
3.578251E-5 ; 8.512849633170667 ; 8.516865408591709 ; 16.37982 ; 8.503314194895086
3.670888E-5 ; 8.407413658218667 ; 8.40822168 ; 16.182886097908277 ; 8.39484369459915
3.670893E-5 ; 8.407407967405334 ; 8.4082160884631 ; 16.182875468575396 ; 8.39483784
3.789178E-5 ; 8.272780396378666 ; 8.2759371 ; 15.931417340517289 ; 8.26276978
3.875E-5 ; 8.175101 ; 8.184421556639371 ; 15.74897121914769 ; 8.17140016159132
3.911298E-5 ; 8.139384348767999 ; 8.1457155 ; 15.67180651413646 ; 8.132755823204914
3.911303E-5 ; 8.139379428848 ; 8.145710415990939 ; 15.671795884803577 ; 8.1327505
3.946943E-5 ; 8.104310239087999 ; 8.109471599405333 ; 15.59603 ; 8.09656946663387
4.037335E-5 ; 8.01536595736 ; 8.01756085 ; 15.430153930845062 ; 8.00480527
4.167452E-5 ; 7.887332911232001 ; 7.89140477 ; 15.191379520607061 ; 7.878850360063555
4.167457E-5 ; 7.887327991312001 ; 7.891400147473714 ; 15.191370345233734 ; 7.87884552
4.25E-5 ; 7.806107 ; 7.815088710028594 ; 15.039897777127527 ; 7.802655762268872
4.301744E-5 ; 7.761517194432 ; 7.76725111 ; 14.94494367364101 ; 7.75489444
4.353624E-5 ; 7.716810192405333 ; 7.721516195131889 ; 14.84974 ; 7.709232455051499
4.440383E-5 ; 7.642046607424 ; 7.64503363 ; 14.712311240548036 ; 7.632871850731008
4.440388E-5 ; 7.642042298730666 ; 7.645029427017878 ; 14.71230332040376 ; 7.63286745
4.583469E-5 ; 7.518743868565332 ; 7.52475605 ; 14.485658887766839 ; 7.51278586
4.625E-5 ; 7.482955 ; 7.4914675276545335 ; 14.419872585379771 ; 7.479550418883119
4.731188E-5 ; 7.4019462985599995 ; 7.4063542 ; 14.251667729299308 ; 7.394572811281105
4.731193E-5 ; 7.401942484159999 ; 7.406350378512302 ; 14.251659809155033 ; 7.39456881
4.802208E-5 ; 7.34776656096 ; 7.352073788735184 ; 14.13917 ; 7.340378773311731
4.883645E-5 ; 7.2856399024 ; 7.28983169 ; 14.027817384141228 ; 7.27823593
5.0E-5 ; 7.196875 ; 7.205034146045059 ; 13.86871975507523 ; 7.193573603446613
5.041038E-5 ; 7.1686564832704 ; 7.17512635 ; 13.812606579864797 ; 7.163713498104359
5.041043E-5 ; 7.168653045174401 ; 7.17512287538506 ; 13.812599743131132 ; 7.16370986
5.20348E-5 ; 7.056958245184 ; 7.06224167 ; 13.590492041935713 ; 7.05100867
5.297013E-5 ; 6.9926431585504 ; 7.000263235057125 ; 13.4626 ; 6.989129070994484
